transcriptID_trim,log2FoldChange
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i21,4.11203178123456
TRINITY_DN4432_c0_g1::TRINITY_DN4432_c0_g1_i6,3.87150118079781
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i7,2.6942220006749
TRINITY_DN301_c2_g1::TRINITY_DN301_c2_g1_i1,1.94702440310125
TRINITY_DN5480_c0_g1::TRINITY_DN5480_c0_g1_i2,2.77288496009364
TRINITY_DN301_c0_g1::TRINITY_DN301_c0_g1_i2,3.08804310415666
TRINITY_DN13966_c0_g1::TRINITY_DN13966_c0_g1_i1,2.83291441996784
TRINITY_DN30_c0_g2::TRINITY_DN30_c0_g2_i2,2.26358156144262
TRINITY_DN30_c0_g1::TRINITY_DN30_c0_g1_i1,2.43953320310916
TRINITY_DN8509_c0_g1::TRINITY_DN8509_c0_g1_i1,2.0598759520469
TRINITY_DN159_c0_g2::TRINITY_DN159_c0_g2_i2,2.6277704170837
TRINITY_DN16_c0_g1::TRINITY_DN16_c0_g1_i1,1.88790326671539
TRINITY_DN4518_c0_g1::TRINITY_DN4518_c0_g1_i1,2.97816528896063
TRINITY_DN1306_c0_g1::TRINITY_DN1306_c0_g1_i15,2.18722280788307
TRINITY_DN12866_c0_g1::TRINITY_DN12866_c0_g1_i1,3.06151903529249
TRINITY_DN140_c0_g3::TRINITY_DN140_c0_g3_i1,2.46511889406413
TRINITY_DN6070_c1_g1::TRINITY_DN6070_c1_g1_i4,2.65713921404585
TRINITY_DN3_c0_g1::TRINITY_DN3_c0_g1_i7,3.58760587743364
TRINITY_DN134_c0_g1::TRINITY_DN134_c0_g1_i6,3.01049327883295
TRINITY_DN16170_c0_g1::TRINITY_DN16170_c0_g1_i1,2.88773098831026
TRINITY_DN16170_c0_g1::TRINITY_DN16170_c0_g1_i1,2.88836494173185
TRINITY_DN7378_c0_g1::TRINITY_DN7378_c0_g1_i1,3.16852378968074
TRINITY_DN1306_c0_g1::TRINITY_DN1306_c0_g1_i1,3.15530864803407
TRINITY_DN2693_c0_g1::TRINITY_DN2693_c0_g1_i4,2.57784682831223
TRINITY_DN6586_c0_g1::TRINITY_DN6586_c0_g1_i2,-1.51555545408836
TRINITY_DN6345_c0_g1::TRINITY_DN6345_c0_g1_i15,2.83865604752317
TRINITY_DN6345_c0_g1::TRINITY_DN6345_c0_g1_i17,2.83865604752317
TRINITY_DN1306_c0_g1::TRINITY_DN1306_c0_g1_i13,3.29240730486131
TRINITY_DN210_c0_g1::TRINITY_DN210_c0_g1_i2,2.02821368818824
TRINITY_DN740_c0_g1::TRINITY_DN740_c0_g1_i9,2.53165814844359
TRINITY_DN577_c0_g2::TRINITY_DN577_c0_g2_i1,2.92792045792228
TRINITY_DN4027_c0_g1::TRINITY_DN4027_c0_g1_i13,2.32706037917607
TRINITY_DN204_c0_g1::TRINITY_DN204_c0_g1_i1,2.45833899820735
TRINITY_DN1306_c0_g1::TRINITY_DN1306_c0_g1_i3,2.70258559759057
TRINITY_DN1864_c1_g2::TRINITY_DN1864_c1_g2_i1,2.17286360886181
TRINITY_DN210_c0_g1::TRINITY_DN210_c0_g1_i2,2.13907523746397
TRINITY_DN62_c0_g1::TRINITY_DN62_c0_g1_i11,2.07315941800185
TRINITY_DN8896_c0_g1::TRINITY_DN8896_c0_g1_i10,2.585932584823
TRINITY_DN9169_c0_g1::TRINITY_DN9169_c0_g1_i20,1.10097788257313
TRINITY_DN1187_c0_g1::TRINITY_DN1187_c0_g1_i12,2.38787464124547
TRINITY_DN9353_c0_g1::TRINITY_DN9353_c0_g1_i10,2.00988030020001
TRINITY_DN6927_c0_g1::TRINITY_DN6927_c0_g1_i9,1.58765107512831
TRINITY_DN258_c0_g1::TRINITY_DN258_c0_g1_i14,2.02275369842907
TRINITY_DN9079_c0_g1::TRINITY_DN9079_c0_g1_i2,1.99992094089517
TRINITY_DN30_c0_g2::TRINITY_DN30_c0_g2_i3,2.58290688978482
TRINITY_DN585_c0_g1::TRINITY_DN585_c0_g1_i8,2.33277770293838
TRINITY_DN16_c0_g1::TRINITY_DN16_c0_g1_i3,3.51057881337145
TRINITY_DN6249_c0_g1::TRINITY_DN6249_c0_g1_i12,2.44992033984431
TRINITY_DN12651_c0_g1::TRINITY_DN12651_c0_g1_i1,2.50998326455639
TRINITY_DN1670_c0_g1::TRINITY_DN1670_c0_g1_i6,3.08858660497748
TRINITY_DN9827_c0_g1::TRINITY_DN9827_c0_g1_i1,1.57460661432247
TRINITY_DN140_c0_g2::TRINITY_DN140_c0_g2_i5,2.64351637015049
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i7,2.88045558399789
TRINITY_DN7797_c0_g1::TRINITY_DN7797_c0_g1_i5,2.19793647820473
TRINITY_DN19223_c0_g1::TRINITY_DN19223_c0_g1_i10,2.76762255907967
TRINITY_DN2696_c0_g1::TRINITY_DN2696_c0_g1_i2,1.54894424456513
TRINITY_DN14621_c0_g1::TRINITY_DN14621_c0_g1_i6,2.43350645880582
TRINITY_DN4361_c0_g1::TRINITY_DN4361_c0_g1_i3,2.08738347888374
TRINITY_DN3821_c0_g3::TRINITY_DN3821_c0_g3_i1,2.67613048291912
TRINITY_DN6866_c0_g1::TRINITY_DN6866_c0_g1_i1,1.94456291775119
TRINITY_DN15819_c0_g1::TRINITY_DN15819_c0_g1_i11,1.23819847324716
TRINITY_DN140_c0_g3::TRINITY_DN140_c0_g3_i1,2.63069099209313
TRINITY_DN210_c0_g3::TRINITY_DN210_c0_g3_i1,2.67989743330615
TRINITY_DN62_c0_g1::TRINITY_DN62_c0_g1_i22,3.29699391303877
TRINITY_DN502_c0_g1::TRINITY_DN502_c0_g1_i1,2.99407587333767
TRINITY_DN210_c0_g2::TRINITY_DN210_c0_g2_i2,2.13150220056051
TRINITY_DN1414_c0_g1::TRINITY_DN1414_c0_g1_i8,2.47638124698944
TRINITY_DN258_c0_g1::TRINITY_DN258_c0_g1_i12,2.88243833944037
TRINITY_DN210_c0_g1::TRINITY_DN210_c0_g1_i1,3.71747882403702
TRINITY_DN9244_c0_g1::TRINITY_DN9244_c0_g1_i19,-1.10010524265832
TRINITY_DN18556_c0_g1::TRINITY_DN18556_c0_g1_i1,2.24193186819568
TRINITY_DN2590_c0_g1::TRINITY_DN2590_c0_g1_i14,1.42860294930883
TRINITY_DN577_c0_g2::TRINITY_DN577_c0_g2_i1,3.05338231634689
TRINITY_DN7200_c2_g1::TRINITY_DN7200_c2_g1_i22,1.90529177138174
TRINITY_DN134_c0_g1::TRINITY_DN134_c0_g1_i12,3.34331411910803
TRINITY_DN3225_c0_g1::TRINITY_DN3225_c0_g1_i16,1.60329192484074
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i16,2.32338674556352
TRINITY_DN4302_c0_g1::TRINITY_DN4302_c0_g1_i10,2.00535863935211
TRINITY_DN3115_c0_g1::TRINITY_DN3115_c0_g1_i10,2.14560141595127
TRINITY_DN159_c0_g1::TRINITY_DN159_c0_g1_i1,2.45162157770186
TRINITY_DN8661_c0_g1::TRINITY_DN8661_c0_g1_i14,2.66764863628958
TRINITY_DN30_c0_g2::TRINITY_DN30_c0_g2_i4,2.63055453003827
TRINITY_DN3_c0_g1::TRINITY_DN3_c0_g1_i11,3.12971060628457
TRINITY_DN13242_c0_g1::TRINITY_DN13242_c0_g1_i9,1.70458479024291
TRINITY_DN3710_c0_g1::TRINITY_DN3710_c0_g1_i12,1.77524519799486
TRINITY_DN6339_c1_g1::TRINITY_DN6339_c1_g1_i11,1.92242162932907
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i21,3.25951351376369
TRINITY_DN1446_c0_g1::TRINITY_DN1446_c0_g1_i20,3.25951351376369
TRINITY_DN3295_c0_g1::TRINITY_DN3295_c0_g1_i3,2.25706563493527
TRINITY_DN2468_c0_g1::TRINITY_DN2468_c0_g1_i1,2.35295829997432
TRINITY_DN7057_c0_g2::TRINITY_DN7057_c0_g2_i2,2.71081268520302
TRINITY_DN16_c0_g2::TRINITY_DN16_c0_g2_i3,1.57104310401899
TRINITY_DN33_c0_g1::TRINITY_DN33_c0_g1_i4,2.99590833548982
TRINITY_DN14911_c0_g1::TRINITY_DN14911_c0_g1_i1,1.9832481449677
TRINITY_DN1388_c0_g1::TRINITY_DN1388_c0_g1_i5,2.29067118090343
TRINITY_DN4634_c0_g1::TRINITY_DN4634_c0_g1_i2,2.98701232694676
TRINITY_DN1890_c0_g1::TRINITY_DN1890_c0_g1_i13,-1.06929684429402
TRINITY_DN7398_c0_g1::TRINITY_DN7398_c0_g1_i1,-1.40592775314071
TRINITY_DN1343_c0_g1::TRINITY_DN1343_c0_g1_i2,1.84429319562221
TRINITY_DN3808_c0_g1::TRINITY_DN3808_c0_g1_i1,2.47364255856662
TRINITY_DN5899_c0_g1::TRINITY_DN5899_c0_g1_i7,-1.32814556353486
TRINITY_DN9658_c0_g1::TRINITY_DN9658_c0_g1_i8,-1.57730587832393
TRINITY_DN3320_c0_g1::TRINITY_DN3320_c0_g1_i1,2.2133141796019
TRINITY_DN24692_c0_g1::TRINITY_DN24692_c0_g1_i1,2.12735397360794
TRINITY_DN3555_c0_g1::TRINITY_DN3555_c0_g1_i1,1.73300611296145
TRINITY_DN15572_c0_g1::TRINITY_DN15572_c0_g1_i3,1.89862068150858
TRINITY_DN3479_c0_g1::TRINITY_DN3479_c0_g1_i2,2.07861235259787
TRINITY_DN36525_c0_g1::TRINITY_DN36525_c0_g1_i1,2.88943334727775
TRINITY_DN44441_c0_g1::TRINITY_DN44441_c0_g1_i2,2.60506906363523
TRINITY_DN12415_c0_g1::TRINITY_DN12415_c0_g1_i1,2.07661156059122
TRINITY_DN585_c0_g1::TRINITY_DN585_c0_g1_i7,2.19360289245705
TRINITY_DN3268_c0_g1::TRINITY_DN3268_c0_g1_i1,1.64936225833306
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i3,1.94030854447027
TRINITY_DN2907_c0_g1::TRINITY_DN2907_c0_g1_i1,1.97793843838
TRINITY_DN210_c0_g3::TRINITY_DN210_c0_g3_i1,2.7088898782736
TRINITY_DN4432_c0_g1::TRINITY_DN4432_c0_g1_i11,3.98789722127787
TRINITY_DN15795_c0_g1::TRINITY_DN15795_c0_g1_i4,-1.14282188651242
TRINITY_DN3639_c0_g1::TRINITY_DN3639_c0_g1_i14,1.88590074375933
TRINITY_DN8863_c0_g1::TRINITY_DN8863_c0_g1_i2,2.06994944434192
TRINITY_DN6087_c0_g1::TRINITY_DN6087_c0_g1_i2,2.55032678809384
TRINITY_DN4742_c0_g1::TRINITY_DN4742_c0_g1_i1,1.97775318911899
TRINITY_DN14512_c0_g1::TRINITY_DN14512_c0_g1_i1,2.18564249455558
TRINITY_DN334_c0_g1::TRINITY_DN334_c0_g1_i8,1.93744386720259
TRINITY_DN159_c0_g6::TRINITY_DN159_c0_g6_i1,2.50699733410401
TRINITY_DN10371_c0_g1::TRINITY_DN10371_c0_g1_i1,2.21801978191192
TRINITY_DN9827_c0_g1::TRINITY_DN9827_c0_g1_i1,1.66929428522456
TRINITY_DN16_c0_g2::TRINITY_DN16_c0_g2_i1,1.85921976408125
TRINITY_DN8661_c0_g1::TRINITY_DN8661_c0_g1_i15,2.91234623597296
TRINITY_DN2269_c0_g1::TRINITY_DN2269_c0_g1_i5,1.96246158986535
TRINITY_DN1395_c0_g1::TRINITY_DN1395_c0_g1_i16,1.56518475494669
TRINITY_DN8935_c0_g1::TRINITY_DN8935_c0_g1_i3,1.50911292711831
TRINITY_DN159_c0_g2::TRINITY_DN159_c0_g2_i3,2.05511374525963
TRINITY_DN466_c0_g1::TRINITY_DN466_c0_g1_i12,2.14947339393898
TRINITY_DN1338_c0_g1::TRINITY_DN1338_c0_g1_i1,1.64823879627252
TRINITY_DN8078_c0_g3::TRINITY_DN8078_c0_g3_i7,2.40631779756322
TRINITY_DN12125_c0_g1::TRINITY_DN12125_c0_g1_i3,1.6896879726634
TRINITY_DN3_c0_g1::TRINITY_DN3_c0_g1_i2,2.97669523656458
TRINITY_DN5438_c0_g1::TRINITY_DN5438_c0_g1_i1,1.92022918268118
TRINITY_DN6309_c0_g1::TRINITY_DN6309_c0_g1_i12,-0.970655832700695
TRINITY_DN21894_c0_g1::TRINITY_DN21894_c0_g1_i3,1.94101093624092
TRINITY_DN6432_c1_g1::TRINITY_DN6432_c1_g1_i1,2.48852073673462
TRINITY_DN3821_c0_g3::TRINITY_DN3821_c0_g3_i1,3.13632401334602
TRINITY_DN769_c1_g1::TRINITY_DN769_c1_g1_i9,2.44617719311637
TRINITY_DN5891_c0_g1::TRINITY_DN5891_c0_g1_i11,1.77863422672941
TRINITY_DN3313_c0_g1::TRINITY_DN3313_c0_g1_i13,-2.70794604184891
TRINITY_DN3173_c0_g1::TRINITY_DN3173_c0_g1_i1,2.26581726429161
TRINITY_DN11685_c0_g1::TRINITY_DN11685_c0_g1_i2,1.86853321010685
TRINITY_DN2429_c2_g1::TRINITY_DN2429_c2_g1_i5,2.60659316748994
TRINITY_DN1353_c0_g1::TRINITY_DN1353_c0_g1_i20,2.11673818749445
TRINITY_DN6918_c0_g1::TRINITY_DN6918_c0_g1_i15,-0.956525700685414
TRINITY_DN50_c0_g1::TRINITY_DN50_c0_g1_i9,3.41569270792396
TRINITY_DN11600_c0_g1::TRINITY_DN11600_c0_g1_i2,1.5910127716752
TRINITY_DN1388_c0_g1::TRINITY_DN1388_c0_g1_i16,2.04996355485109
TRINITY_DN15608_c0_g1::TRINITY_DN15608_c0_g1_i4,2.29343668740426
TRINITY_DN2865_c3_g1::TRINITY_DN2865_c3_g1_i6,-1.42383686904794
TRINITY_DN8561_c0_g1::TRINITY_DN8561_c0_g1_i1,1.16553784571295
TRINITY_DN4448_c0_g1::TRINITY_DN4448_c0_g1_i1,1.93356494333159
TRINITY_DN3_c0_g1::TRINITY_DN3_c0_g1_i5,3.12173978121865
TRINITY_DN44982_c0_g1::TRINITY_DN44982_c0_g1_i2,1.73239904966812
TRINITY_DN13966_c0_g1::TRINITY_DN13966_c0_g1_i4,2.76069084832724
TRINITY_DN2688_c1_g1::TRINITY_DN2688_c1_g1_i4,1.59737242445103
TRINITY_DN1021_c0_g1::TRINITY_DN1021_c0_g1_i5,1.4901150590742
TRINITY_DN5477_c0_g1::TRINITY_DN5477_c0_g1_i2,1.79981472196133
TRINITY_DN8394_c0_g1::TRINITY_DN8394_c0_g1_i2,2.22664650101709
TRINITY_DN8509_c2_g2::TRINITY_DN8509_c2_g2_i1,3.87795404825867
TRINITY_DN33_c0_g1::TRINITY_DN33_c0_g1_i19,2.41610056244588
TRINITY_DN1723_c1_g1::TRINITY_DN1723_c1_g1_i1,1.55477346467855
TRINITY_DN1548_c0_g1::TRINITY_DN1548_c0_g1_i27,2.64514587508585
TRINITY_DN50_c0_g1::TRINITY_DN50_c0_g1_i21,2.33499171049256
TRINITY_DN6746_c0_g1::TRINITY_DN6746_c0_g1_i10,1.6932503377744
TRINITY_DN10995_c0_g1::TRINITY_DN10995_c0_g1_i11,2.66654929235942
TRINITY_DN10995_c0_g1::TRINITY_DN10995_c0_g1_i9,2.66654929235942
TRINITY_DN7031_c0_g1::TRINITY_DN7031_c0_g1_i10,1.80165107381965
TRINITY_DN2497_c0_g1::TRINITY_DN2497_c0_g1_i3,1.03006202356064
TRINITY_DN1548_c0_g1::TRINITY_DN1548_c0_g1_i15,2.21363809877338
TRINITY_DN1548_c0_g1::TRINITY_DN1548_c0_g1_i16,2.21363809877338
TRINITY_DN9524_c0_g1::TRINITY_DN9524_c0_g1_i3,2.54991726562031
TRINITY_DN11057_c0_g1::TRINITY_DN11057_c0_g1_i9,-1.32215807125925
TRINITY_DN1949_c0_g1::TRINITY_DN1949_c0_g1_i7,1.56619679817596
TRINITY_DN585_c0_g1::TRINITY_DN585_c0_g1_i4,1.99489084164763
TRINITY_DN694_c0_g1::TRINITY_DN694_c0_g1_i19,1.24432955019782
TRINITY_DN694_c0_g1::TRINITY_DN694_c0_g1_i10,1.24438187941148
TRINITY_DN10411_c0_g1::TRINITY_DN10411_c0_g1_i2,1.64300371065054
TRINITY_DN1236_c0_g1::TRINITY_DN1236_c0_g1_i2,1.04124436047511
TRINITY_DN37580_c0_g1::TRINITY_DN37580_c0_g1_i18,-1.50631455357269
TRINITY_DN44441_c0_g2::TRINITY_DN44441_c0_g2_i1,2.1126526764658
TRINITY_DN223_c0_g1::TRINITY_DN223_c0_g1_i31,3.07647526774703
TRINITY_DN1513_c0_g1::TRINITY_DN1513_c0_g1_i7,2.66929031151442
TRINITY_DN2099_c0_g1::TRINITY_DN2099_c0_g1_i5,1.55006398899072
TRINITY_DN215_c2_g2::TRINITY_DN215_c2_g2_i22,1.84025921325855
TRINITY_DN6816_c0_g1::TRINITY_DN6816_c0_g1_i1,1.424214853436
TRINITY_DN2787_c0_g1::TRINITY_DN2787_c0_g1_i17,1.92296338712182
TRINITY_DN3382_c1_g1::TRINITY_DN3382_c1_g1_i2,2.28947276056265
TRINITY_DN10175_c0_g1::TRINITY_DN10175_c0_g1_i1,1.99750014265859
TRINITY_DN5477_c0_g1::TRINITY_DN5477_c0_g1_i4,1.82962452248155
TRINITY_DN7220_c0_g1::TRINITY_DN7220_c0_g1_i1,2.01953381750048
TRINITY_DN1306_c0_g1::TRINITY_DN1306_c0_g1_i1,3.48266273020949
TRINITY_DN1606_c0_g1::TRINITY_DN1606_c0_g1_i12,-1.65378521079902
TRINITY_DN301_c3_g1::TRINITY_DN301_c3_g1_i1,2.36981209033723
TRINITY_DN1670_c0_g1::TRINITY_DN1670_c0_g1_i2,2.94833281286563
TRINITY_DN1353_c0_g1::TRINITY_DN1353_c0_g1_i18,2.51444011566883
TRINITY_DN1979_c1_g1::TRINITY_DN1979_c1_g1_i5,1.76238421314843
TRINITY_DN10948_c0_g1::TRINITY_DN10948_c0_g1_i1,-0.929041640050605
TRINITY_DN1963_c0_g1::TRINITY_DN1963_c0_g1_i9,1.34949275103214
TRINITY_DN4393_c0_g1::TRINITY_DN4393_c0_g1_i3,1.2685007889695
TRINITY_DN5298_c0_g1::TRINITY_DN5298_c0_g1_i6,1.88830029595887
TRINITY_DN9401_c0_g1::TRINITY_DN9401_c0_g1_i10,1.97952229348553
TRINITY_DN4949_c0_g1::TRINITY_DN4949_c0_g1_i3,3.6265412243018
TRINITY_DN5073_c0_g1::TRINITY_DN5073_c0_g1_i1,-1.11775856341485
TRINITY_DN30_c1_g1::TRINITY_DN30_c1_g1_i1,3.8542637815464
TRINITY_DN334_c0_g1::TRINITY_DN334_c0_g1_i7,1.49745916461103
TRINITY_DN4364_c0_g1::TRINITY_DN4364_c0_g1_i10,0.404086238572244
TRINITY_DN3606_c0_g1::TRINITY_DN3606_c0_g1_i12,-0.568804683845994
TRINITY_DN7057_c0_g2::TRINITY_DN7057_c0_g2_i3,2.17102459214469
TRINITY_DN7057_c0_g2::TRINITY_DN7057_c0_g2_i2,2.17102459214469
TRINITY_DN36525_c0_g1::TRINITY_DN36525_c0_g1_i1,2.47840593954707
TRINITY_DN13491_c0_g1::TRINITY_DN13491_c0_g1_i3,2.68771817837698
TRINITY_DN1569_c0_g1::TRINITY_DN1569_c0_g1_i1,1.81464131846364
TRINITY_DN9658_c0_g1::TRINITY_DN9658_c0_g1_i8,-1.44349668926547
TRINITY_DN22653_c0_g1::TRINITY_DN22653_c0_g1_i1,1.87020312601943
TRINITY_DN1353_c0_g1::TRINITY_DN1353_c0_g1_i4,2.43602715357495
TRINITY_DN27360_c0_g1::TRINITY_DN27360_c0_g1_i1,2.05615426775949
TRINITY_DN27360_c0_g1::TRINITY_DN27360_c0_g1_i10,2.05615426775949
TRINITY_DN123_c0_g1::TRINITY_DN123_c0_g1_i6,1.63563518063226
TRINITY_DN301_c0_g1::TRINITY_DN301_c0_g1_i1,2.90091785843227
TRINITY_DN1395_c0_g1::TRINITY_DN1395_c0_g1_i13,1.31258636121951
TRINITY_DN21859_c0_g1::TRINITY_DN21859_c0_g1_i8,2.11703623840509
TRINITY_DN2217_c0_g1::TRINITY_DN2217_c0_g1_i10,1.53929488073678
TRINITY_DN7345_c0_g1::TRINITY_DN7345_c0_g1_i1,2.15582329659972
TRINITY_DN22401_c0_g1::TRINITY_DN22401_c0_g1_i13,1.21279182018802
TRINITY_DN2920_c0_g1::TRINITY_DN2920_c0_g1_i32,-0.605219151928694
TRINITY_DN1021_c0_g1::TRINITY_DN1021_c0_g1_i11,1.41573237412849
TRINITY_DN6339_c0_g1::TRINITY_DN6339_c0_g1_i10,1.80246796450025
TRINITY_DN1669_c0_g1::TRINITY_DN1669_c0_g1_i4,1.63765695054213
TRINITY_DN27747_c0_g1::TRINITY_DN27747_c0_g1_i5,1.89273451594614
TRINITY_DN7817_c0_g1::TRINITY_DN7817_c0_g1_i5,3.5556612922326
TRINITY_DN20176_c0_g1::TRINITY_DN20176_c0_g1_i2,-1.22112991492584
TRINITY_DN30822_c0_g1::TRINITY_DN30822_c0_g1_i11,2.16606207044207
TRINITY_DN25786_c0_g1::TRINITY_DN25786_c0_g1_i7,2.54955355426141
TRINITY_DN10149_c0_g1::TRINITY_DN10149_c0_g1_i4,1.15895376587964
TRINITY_DN700_c0_g1::TRINITY_DN700_c0_g1_i15,2.02524292012645
TRINITY_DN700_c0_g1::TRINITY_DN700_c0_g1_i1,2.02524292012645
TRINITY_DN507_c0_g1::TRINITY_DN507_c0_g1_i13,1.90358652260993
TRINITY_DN5654_c0_g1::TRINITY_DN5654_c0_g1_i11,1.12178026836221
TRINITY_DN8450_c0_g1::TRINITY_DN8450_c0_g1_i1,1.60650923616655
TRINITY_DN77_c0_g1::TRINITY_DN77_c0_g1_i22,2.21464059183396
TRINITY_DN9704_c0_g1::TRINITY_DN9704_c0_g1_i1,1.88593207111628
TRINITY_DN4027_c0_g1::TRINITY_DN4027_c0_g1_i17,2.28704055616782
TRINITY_DN2078_c0_g1::TRINITY_DN2078_c0_g1_i1,0.420657414517361
TRINITY_DN5419_c0_g1::TRINITY_DN5419_c0_g1_i1,1.42177731066241
TRINITY_DN17775_c0_g1::TRINITY_DN17775_c0_g1_i1,1.1894254488991
TRINITY_DN301_c0_g2::TRINITY_DN301_c0_g2_i4,1.81704711482301
TRINITY_DN3059_c0_g1::TRINITY_DN3059_c0_g1_i52,2.12227966554026
TRINITY_DN3059_c0_g1::TRINITY_DN3059_c0_g1_i10,2.12227966554026
TRINITY_DN18926_c0_g1::TRINITY_DN18926_c0_g1_i1,1.38122605019268
TRINITY_DN6514_c0_g1::TRINITY_DN6514_c0_g1_i10,1.11662190350556
TRINITY_DN16155_c0_g1::TRINITY_DN16155_c0_g1_i1,2.88610526172791
TRINITY_DN20508_c0_g1::TRINITY_DN20508_c0_g1_i5,1.77028220147122
TRINITY_DN2360_c0_g1::TRINITY_DN2360_c0_g1_i2,1.97580367966451
TRINITY_DN90_c0_g1::TRINITY_DN90_c0_g1_i1,2.22288557148118
TRINITY_DN12139_c0_g1::TRINITY_DN12139_c0_g1_i12,1.52940029150155
TRINITY_DN21698_c0_g1::TRINITY_DN21698_c0_g1_i4,1.59029991532876
TRINITY_DN2217_c0_g1::TRINITY_DN2217_c0_g1_i2,1.5799958496901
TRINITY_DN1535_c0_g1::TRINITY_DN1535_c0_g1_i1,2.11336987903798
TRINITY_DN83_c1_g1::TRINITY_DN83_c1_g1_i3,1.07775520930971
TRINITY_DN4529_c3_g1::TRINITY_DN4529_c3_g1_i5,1.69363754449636
TRINITY_DN1388_c0_g1::TRINITY_DN1388_c0_g1_i1,2.35114453024632
TRINITY_DN6922_c0_g1::TRINITY_DN6922_c0_g1_i2,2.99033000405109
TRINITY_DN11869_c0_g1::TRINITY_DN11869_c0_g1_i1,2.67335292775242
TRINITY_DN946_c0_g1::TRINITY_DN946_c0_g1_i6,0.600755783351781
TRINITY_DN83_c1_g2::TRINITY_DN83_c1_g2_i1,1.06012816185834
TRINITY_DN7214_c0_g1::TRINITY_DN7214_c0_g1_i1,1.75331880561722
TRINITY_DN3620_c0_g1::TRINITY_DN3620_c0_g1_i6,1.11292958223588
TRINITY_DN10274_c0_g1::TRINITY_DN10274_c0_g1_i6,2.67998837164501
TRINITY_DN3267_c0_g1::TRINITY_DN3267_c0_g1_i4,0.832670338520406
TRINITY_DN6747_c0_g1::TRINITY_DN6747_c0_g1_i1,1.94295024175402
TRINITY_DN5934_c0_g1::TRINITY_DN5934_c0_g1_i8,1.6033399156129
TRINITY_DN7964_c0_g1::TRINITY_DN7964_c0_g1_i17,1.55834616933138
TRINITY_DN7556_c0_g1::TRINITY_DN7556_c0_g1_i1,0.856451350005142
TRINITY_DN8214_c0_g1::TRINITY_DN8214_c0_g1_i14,1.87804524739332
TRINITY_DN9558_c0_g1::TRINITY_DN9558_c0_g1_i1,1.71940121721263
TRINITY_DN11736_c0_g1::TRINITY_DN11736_c0_g1_i1,1.67678551162843
TRINITY_DN19963_c0_g1::TRINITY_DN19963_c0_g1_i1,1.8880896955055
TRINITY_DN4857_c0_g2::TRINITY_DN4857_c0_g2_i1,2.38920042215006
TRINITY_DN11535_c0_g1::TRINITY_DN11535_c0_g1_i2,2.20444148338793
TRINITY_DN4813_c0_g1::TRINITY_DN4813_c0_g1_i12,1.72900107544089
